Lot Area,Overall Qual,Overall Cond,Year Built,Gr Liv Area,Bedroom AbvGr,Garage Cars,SalePrice
,7.0,5.0,2001.0,1690.0,3.0,2.0,190550
8826.0,7.0,5.0,2000.0,1842.0,3.0,2.0,217500
10665.0,7.0,5.0,2003.0,,3.0,2.0,226000
11317.0,7.0,5.0,2003.0,1668.0,3.0,2.0,180000
11800.0,5.0,5.0,1974.0,894.0,3.0,2.0,131000
8660.0,,5.0,1976.0,1025.0,3.0,2.0,153500
9720.0,5.0,7.0,1977.0,1009.0,3.0,2.0,160000
8982.0,5.0,5.0,1977.0,1040.0,3.0,2.0,134900
16300.0,5.0,4.0,1977.0,907.0,3.0,1.0,130000
9675.0,5.0,6.0,1975.0,879.0,3.0,2.0,120000
7700.0,5.0,,1972.0,882.0,3.0,2.0,112500
10356.0,5.0,6.0,1975.0,969.0,3.0,2.0,122000
7200.0,5.0,5.0,1972.0,864.0,3.0,2.0,127000
7200.0,4.0,8.0,1972.0,875.0,3.0,2.0,117000
10386.0,8.0,5.0,2004.0,2000.0,3.0,3.0,305900
9375.0,8.0,5.0,2002.0,2169.0,3.0,2.0,228500
11354.0,7.0,5.0,2000.0,1673.0,3.0,2.0,270000
8749.0,7.0,,2002.0,1459.0,3.0,2.0,192000
8749.0,7.0,5.0,2003.0,1932.0,3.0,2.0,213000
8158.0,7.0,5.0,2002.0,1729.0,3.0,2.0,200000
16226.0,8.0,5.0,1998.0,2452.0,4.0,,267000
11927.0,8.0,5.0,1994.0,1592.0,3.0,2.0,228000
12728.0,8.0,5.0,2001.0,2439.0,4.0,2.0,275000
15295.0,7.0,5.0,1996.0,1992.0,3.0,2.0,211000
11248.0,9.0,5.0,2002.0,1668.0,,3.0,285000
10000.0,,5.0,,2090.0,3.0,2.0,240000
4435.0,6.0,5.0,2003.0,848.0,1.0,2.0,131500
,8.0,5.0,1999.0,1341.0,1.0,2.0,246900
8200.0,7.0,5.0,2003.0,1928.0,4.0,2.0,219500
8450.0,7.0,5.0,2003.0,1337.0,3.0,2.0,185000
8145.0,7.0,5.0,2007.0,1476.0,3.0,2.0,179400
9245.0,,5.0,2006.0,1797.0,3.0,2.0,213500
8500.0,7.0,5.0,2004.0,1422.0,3.0,2.0,179600
8769.0,7.0,5.0,2005.0,1190.0,2.0,2.0,173500
8334.0,6.0,5.0,2006.0,1330.0,3.0,,167840
8333.0,7.0,5.0,2006.0,1491.0,3.0,2.0,168675
9045.0,5.0,5.0,2005.0,1536.0,3.0,2.0,167000
9170.0,5.0,7.0,1965.0,1214.0,2.0,2.0,140000
9825.0,5.0,5.0,1967.0,936.0,2.0,1.0,118500
8308.0,4.0,6.0,1963.0,1088.0,2.0,2.0,110000
10921.0,4.0,5.0,1965.0,960.0,,1.0,94750
16287.0,5.0,6.0,1925.0,1351.0,3.0,2.0,122000
8240.0,6.0,6.0,1960.0,1179.0,2.0,2.0,110000
11841.0,6.0,5.0,1990.0,816.0,3.0,,118500
,6.0,6.0,1976.0,1044.0,3.0,2.0,133500
7917.0,,7.0,1976.0,1113.0,3.0,1.0,148000
9555.0,5.0,6.0,1979.0,2233.0,5.0,2.0,141000
8536.0,5.0,5.0,2006.0,1125.0,2.0,2.0,155000
7024.0,5.0,5.0,2005.0,1090.0,2.0,2.0,157000
,5.0,5.0,2005.0,1408.0,3.0,2.0,171500
39290.0,10.0,,2008.0,5095.0,2.0,3.0,183850
,10.0,5.0,2007.0,4676.0,3.0,3.0,184750
3675.0,6.0,5.0,,1072.0,2.0,2.0,140000
6400.0,5.0,7.0,1959.0,960.0,2.0,1.0,131750
6882.0,4.0,3.0,1955.0,1152.0,2.0,0.0,61500
10215.0,4.0,5.0,1954.0,948.0,3.0,1.0,111000
8741.0,5.0,,1946.0,1195.0,4.0,0.0,98500
,,6.0,1931.0,774.0,3.0,0.0,79000
10042.0,6.0,8.0,1920.0,865.0,2.0,1.0,108500
9450.0,4.0,5.0,,894.0,3.0,2.0,110000
11767.0,4.0,7.0,1910.0,1346.0,2.0,1.0,112000
8172.0,4.0,5.0,1955.0,768.0,2.0,1.0,125000
8172.0,4.0,5.0,1955.0,864.0,,2.0,79275
8190.0,4.0,6.0,1954.0,948.0,3.0,1.0,119000
10896.0,6.0,7.0,1914.0,3395.0,8.0,0.0,200000
10890.0,5.0,6.0,1923.0,2592.0,6.0,0.0,150000
10592.0,6.0,7.0,1923.0,,3.0,1.0,165000
10594.0,5.0,,1926.0,789.0,2.0,1.0,96500
7223.0,5.0,5.0,,1422.0,3.0,1.0,136500
6821.0,6.0,7.0,1921.0,1298.0,2.0,1.0,146500
7200.0,5.0,7.0,1937.0,1768.0,3.0,1.0,175000
4000.0,,8.0,1930.0,1098.0,2.0,1.0,148500
6720.0,6.0,7.0,1921.0,1436.0,3.0,1.0,141500
7642.0,7.0,8.0,1918.0,1426.0,3.0,1.0,189950
7155.0,6.0,8.0,1926.0,1461.0,3.0,1.0,135000
7128.0,7.0,5.0,1941.0,1646.0,4.0,1.0,164000
4280.0,5.0,,1913.0,694.0,2.0,1.0,90350
5362.0,5.0,6.0,1910.0,1250.0,3.0,2.0,139000
6305.0,,7.0,1938.0,954.0,2.0,1.0,119750
7136.0,6.0,6.0,,1958.0,4.0,2.0,145000
6270.0,5.0,6.0,1949.0,2002.0,4.0,3.0,145000
7230.0,7.0,7.0,1927.0,1718.0,4.0,2.0,238000
13108.0,5.0,5.0,1951.0,1226.0,2.0,2.0,153500
22420.0,6.0,6.0,1918.0,2624.0,4.0,3.0,239000
12168.0,,6.0,1934.0,3194.0,4.0,2.0,359100
7810.0,,6.0,1930.0,1755.0,4.0,1.0,188000
11275.0,6.0,7.0,1932.0,1991.0,3.0,2.0,220000
6221.0,5.0,5.0,1941.0,1355.0,3.0,2.0,140000
10570.0,8.0,8.0,1932.0,2727.0,3.0,2.0,315000
7259.0,6.0,8.0,1945.0,2320.0,3.0,1.0,259500
14442.0,6.0,7.0,1957.0,1839.0,3.0,2.0,257500
13125.0,7.0,6.0,1940.0,1740.0,3.0,1.0,219500
21000.0,6.0,5.0,1953.0,2259.0,3.0,2.0,217000
25485.0,6.0,,1960.0,,3.0,2.0,201000
21579.0,6.0,6.0,1968.0,1488.0,3.0,2.0,215000
,6.0,6.0,1980.0,,2.0,2.0,123900
17871.0,4.0,5.0,1995.0,1680.0,4.0,2.0,170000
,8.0,5.0,1988.0,1020.0,1.0,2.0,200000
20693.0,7.0,5.0,1971.0,1696.0,3.0,2.0,198000
32668.0,6.0,3.0,1957.0,2515.0,4.0,2.0,200624
18044.0,8.0,5.0,1986.0,2726.0,2.0,2.0,315000
8500.0,5.0,7.0,1919.0,1517.0,3.0,0.0,115000
,6.0,7.0,1940.0,1215.0,3.0,2.0,141000
5000.0,5.0,,1941.0,803.0,2.0,2.0,87000
7288.0,5.0,7.0,1925.0,1601.0,3.0,0.0,129850
6060.0,4.0,5.0,1939.0,1123.0,3.0,1.0,100000
9060.0,5.0,6.0,1923.0,1828.0,3.0,,150909
3672.0,5.0,7.0,1922.0,816.0,2.0,1.0,75200
8263.0,6.0,5.0,1920.0,1012.0,2.0,1.0,118400
8967.0,5.0,2.0,1920.0,1077.0,2.0,1.0,67000
13710.0,5.0,5.0,1950.0,1558.0,4.0,,152000
11067.0,2.0,4.0,1939.0,845.0,1.0,,68104
8250.0,5.0,6.0,1895.0,1991.0,4.0,0.0,119600
6565.0,4.0,6.0,1957.0,1073.0,3.0,2.0,140000
6060.0,5.0,9.0,1930.0,1001.0,2.0,,124900
5568.0,8.0,5.0,2006.0,1625.0,2.0,2.0,375000
,8.0,5.0,2006.0,1625.0,2.0,2.0,235000
12150.0,6.0,6.0,1979.0,1299.0,2.0,2.0,183500
7540.0,6.0,,1978.0,912.0,2.0,2.0,156000
9187.0,6.0,5.0,1983.0,1080.0,3.0,2.0,134000
10000.0,5.0,5.0,2002.0,1392.0,3.0,,215000
,7.0,5.0,2002.0,1409.0,1.0,2.0,245000
9928.0,7.0,5.0,1991.0,1478.0,3.0,2.0,210000
8750.0,7.0,6.0,,918.0,3.0,1.0,148000
8410.0,,6.0,1974.0,1026.0,2.0,2.0,143000
4054.0,7.0,6.0,1987.0,1501.0,2.0,2.0,244000
9763.0,7.0,5.0,1998.0,1502.0,1.0,1.0,330000
16905.0,5.0,6.0,1959.0,1328.0,2.0,1.0,170000
19958.0,6.0,8.0,1958.0,2279.0,4.0,,257000
8368.0,7.0,5.0,2006.0,1689.0,3.0,2.0,231713
8298.0,8.0,5.0,2006.0,1564.0,2.0,2.0,267300
9037.0,8.0,5.0,2006.0,1484.0,2.0,2.0,265900
10991.0,8.0,5.0,2007.0,1571.0,3.0,3.0,239000
10656.0,8.0,5.0,2006.0,1646.0,,3.0,248900
10331.0,7.0,7.0,1985.0,1240.0,3.0,2.0,174000
13758.0,7.0,5.0,1990.0,1717.0,3.0,2.0,187500
9303.0,6.0,5.0,1996.0,1756.0,3.0,2.0,204000
6718.0,8.0,5.0,2001.0,1312.0,2.0,2.0,180500
9590.0,7.0,5.0,2003.0,1146.0,3.0,2.0,187500
11305.0,8.0,5.0,2002.0,1922.0,2.0,3.0,282000
7777.0,6.0,,1996.0,1491.0,3.0,2.0,178000
14536.0,8.0,5.0,2002.0,1629.0,3.0,3.0,270000
11800.0,7.0,,2003.0,2486.0,5.0,2.0,279900
35133.0,5.0,4.0,1963.0,1572.0,3.0,3.0,186700
15306.0,8.0,5.0,2006.0,1776.0,3.0,3.0,283463
,10.0,5.0,2006.0,1824.0,3.0,3.0,392000
12665.0,8.0,5.0,2005.0,2482.0,4.0,3.0,281213
8402.0,5.0,5.0,,1120.0,3.0,0.0,147000
43500.0,3.0,,1953.0,2034.0,2.0,4.0,130000
6710.0,6.0,5.0,1996.0,936.0,0.0,2.0,140000
25286.0,4.0,5.0,1963.0,1040.0,3.0,2.0,132250
25000.0,5.0,4.0,1967.0,1632.0,4.0,2.0,143000
32463.0,4.0,4.0,1961.0,1622.0,3.0,4.0,168000
4224.0,5.0,7.0,1976.0,1060.0,3.0,2.0,129900
4224.0,5.0,5.0,1976.0,1142.0,3.0,2.0,134000
,4.0,4.0,1972.0,1092.0,3.0,1.0,85500
1533.0,4.0,5.0,1970.0,992.0,2.0,1.0,106500
1495.0,4.0,6.0,,1092.0,3.0,0.0,93900
2001.0,4.0,5.0,1970.0,1092.0,,1.0,75000
1936.0,4.0,6.0,1970.0,630.0,1.0,0.0,84500
,4.0,3.0,1976.0,1092.0,3.0,1.0,75190
11333.0,6.0,5.0,1976.0,1062.0,3.0,2.0,146800
9129.0,5.0,5.0,1977.0,1008.0,1.0,2.0,153500
15957.0,6.0,6.0,1977.0,1356.0,3.0,2.0,188000
33983.0,5.0,6.0,1977.0,1676.0,3.0,2.0,196000
8286.0,5.0,7.0,1977.0,1432.0,3.0,2.0,157000
6723.0,5.0,7.0,1971.0,796.0,2.0,0.0,138000
7244.0,5.0,7.0,1970.0,768.0,2.0,2.0,129500
27697.0,4.0,3.0,1961.0,1608.0,3.0,1.0,80000
7599.0,4.0,6.0,1982.0,845.0,2.0,2.0,129500
11000.0,5.0,6.0,1976.0,1178.0,3.0,2.0,135000
8314.0,5.0,7.0,1982.0,816.0,2.0,1.0,124500
11625.0,5.0,7.0,1983.0,816.0,2.0,1.0,139000
10712.0,5.0,5.0,1991.0,974.0,3.0,0.0,93500
10447.0,5.0,6.0,1984.0,887.0,3.0,1.0,124500
11027.0,6.0,5.0,1954.0,1293.0,,2.0,149900
10533.0,6.0,6.0,1956.0,1024.0,2.0,1.0,157500
11765.0,5.0,5.0,1957.0,1797.0,3.0,3.0,169000
39384.0,6.0,6.0,1957.0,1390.0,1.0,2.0,252000
11727.0,7.0,6.0,1969.0,1851.0,,2.0,192100
8238.0,6.0,,1997.0,1525.0,3.0,2.0,183500
13006.0,7.0,5.0,1997.0,2236.0,4.0,2.0,222000
13041.0,6.0,5.0,1995.0,1671.0,3.0,2.0,170000
13031.0,,5.0,1995.0,1498.0,,2.0,187500
9783.0,6.0,5.0,1996.0,1776.0,3.0,2.0,202000
11207.0,6.0,5.0,1997.0,1511.0,3.0,,185000
19378.0,7.0,5.0,2005.0,2462.0,4.0,2.0,320000
14859.0,7.0,5.0,2006.0,1670.0,3.0,3.0,240000
13128.0,8.0,5.0,2005.0,2064.0,4.0,2.0,250000
10463.0,8.0,5.0,2005.0,1801.0,3.0,3.0,239900
13751.0,7.0,5.0,2005.0,2212.0,3.0,3.0,309000
23257.0,7.0,5.0,2006.0,2021.0,,2.0,274725
13108.0,8.0,5.0,1994.0,2687.0,4.0,2.0,270000
8076.0,6.0,6.0,1993.0,1169.0,3.0,2.0,183500
7685.0,6.0,,1993.0,1501.0,3.0,2.0,165600
9084.0,7.0,5.0,1998.0,1632.0,3.0,2.0,176500
3701.0,8.0,5.0,1987.0,1204.0,2.0,2.0,130000
5306.0,7.0,7.0,1987.0,,2.0,2.0,239000
6563.0,8.0,5.0,1985.0,1742.0,2.0,2.0,275000
16023.0,9.0,5.0,2005.0,2798.0,3.0,3.0,457347
18062.0,,5.0,2006.0,3390.0,5.0,3.0,545224
12292.0,9.0,5.0,,2473.0,4.0,3.0,356383
16056.0,9.0,5.0,2005.0,2868.0,4.0,3.0,556581
12438.0,8.0,5.0,2006.0,2576.0,4.0,,361919
16052.0,10.0,5.0,2006.0,2698.0,4.0,3.0,535000
15922.0,9.0,5.0,2005.0,2795.0,4.0,3.0,401179
13682.0,10.0,5.0,2006.0,2945.0,3.0,3.0,438780
14762.0,5.0,6.0,1948.0,2320.0,2.0,2.0,169000
34650.0,5.0,5.0,1955.0,1056.0,3.0,2.0,145000
,9.0,5.0,2005.0,1714.0,2.0,2.0,318000
11302.0,8.0,,2005.0,1826.0,3.0,3.0,319000
18261.0,9.0,5.0,2005.0,2000.0,3.0,3.0,470000
14145.0,7.0,7.0,,1621.0,3.0,,202500
13837.0,7.0,5.0,1988.0,2183.0,4.0,3.0,229000
,,7.0,1977.0,2263.0,3.0,2.0,235000
18800.0,6.0,,1976.0,1574.0,3.0,2.0,190000
10464.0,6.0,6.0,1980.0,1102.0,2.0,2.0,169000
,7.0,5.0,1988.0,1872.0,3.0,2.0,241500
10530.0,7.0,5.0,1978.0,1857.0,4.0,2.0,188900
10240.0,6.0,6.0,1980.0,1686.0,3.0,2.0,207500
16692.0,7.0,5.0,1978.0,2784.0,5.0,2.0,250000
11475.0,6.0,6.0,1975.0,1552.0,3.0,2.0,179900
9927.0,7.0,5.0,1976.0,1083.0,2.0,2.0,172000
9512.0,7.0,5.0,,2318.0,3.0,2.0,294323
10530.0,6.0,6.0,1975.0,1875.0,3.0,2.0,184500
10140.0,5.0,6.0,1975.0,1074.0,3.0,2.0,153500
,,5.0,1976.0,1664.0,4.0,2.0,162900
10140.0,6.0,6.0,1974.0,1309.0,3.0,2.0,181000
10000.0,6.0,6.0,1974.0,1103.0,,2.0,155000
15870.0,5.0,5.0,1969.0,1096.0,3.0,1.0,138800
9353.0,4.0,5.0,1970.0,864.0,3.0,1.0,116050
8125.0,4.0,4.0,1971.0,858.0,3.0,0.0,88000
7200.0,4.0,4.0,1971.0,874.0,3.0,2.0,97500
8773.0,6.0,5.0,2002.0,1419.0,2.0,2.0,190000
2760.0,6.0,5.0,1973.0,1092.0,,2.0,105500
2160.0,5.0,6.0,1973.0,1365.0,3.0,2.0,125500
1953.0,6.0,5.0,1973.0,987.0,2.0,1.0,83000
,6.0,,1972.0,1030.0,3.0,1.0,116000
1680.0,6.0,5.0,1971.0,1218.0,3.0,0.0,91500
1680.0,6.0,7.0,1972.0,1218.0,3.0,1.0,118000
1680.0,6.0,5.0,1972.0,948.0,2.0,1.0,89000
1680.0,6.0,5.0,1972.0,1092.0,3.0,1.0,108000
1680.0,6.0,5.0,1972.0,987.0,2.0,1.0,94500
4043.0,,5.0,1975.0,,2.0,2.0,146300
7514.0,5.0,7.0,1967.0,1387.0,3.0,1.0,145000
7838.0,5.0,5.0,1967.0,900.0,3.0,1.0,123000
2280.0,7.0,7.0,1976.0,1055.0,2.0,1.0,137500
2179.0,6.0,5.0,1976.0,1456.0,3.0,,144000
16737.0,9.0,5.0,2004.0,1980.0,3.0,3.0,315000
16387.0,9.0,5.0,2006.0,2589.0,,3.0,412083
,9.0,5.0,2006.0,2596.0,4.0,3.0,342643
16163.0,8.0,5.0,2004.0,1618.0,2.0,3.0,252000
13891.0,10.0,5.0,2006.0,2076.0,2.0,3.0,465000
12228.0,7.0,5.0,2006.0,1740.0,4.0,3.0,293000
14780.0,9.0,5.0,2005.0,1868.0,2.0,3.0,415000
16033.0,9.0,5.0,2004.0,1850.0,3.0,3.0,326000
14215.0,8.0,5.0,2005.0,2376.0,,3.0,325300
13418.0,8.0,5.0,2004.0,2452.0,4.0,3.0,309000
13975.0,9.0,5.0,2005.0,2206.0,4.0,3.0,300000
10240.0,8.0,5.0,2005.0,2098.0,,3.0,275500
9942.0,9.0,5.0,2005.0,2091.0,3.0,2.0,338500
11924.0,9.0,5.0,2005.0,2324.0,4.0,3.0,345000
12867.0,8.0,5.0,2005.0,2253.0,3.0,2.0,344133
10672.0,8.0,5.0,2006.0,2389.0,4.0,3.0,298236
11643.0,8.0,5.0,2005.0,2358.0,4.0,3.0,329900
12378.0,9.0,5.0,2003.0,1944.0,3.0,3.0,360000
11065.0,,5.0,2006.0,1970.0,3.0,3.0,281000
13758.0,9.0,5.0,2005.0,1792.0,2.0,3.0,372397
14828.0,9.0,5.0,2004.0,1780.0,2.0,3.0,378000
11846.0,9.0,5.0,2003.0,1792.0,2.0,3.0,374000
20431.0,9.0,,2005.0,2728.0,4.0,3.0,437154
10927.0,8.0,5.0,2005.0,1904.0,3.0,2.0,275000
13215.0,8.0,5.0,2004.0,1914.0,3.0,3.0,279000
7052.0,7.0,5.0,2005.0,1364.0,2.0,2.0,185850
5911.0,9.0,5.0,2005.0,1565.0,2.0,2.0,282500
6955.0,7.0,5.0,2005.0,1368.0,2.0,2.0,202500
6792.0,7.0,5.0,2005.0,1368.0,2.0,2.0,202665
7740.0,9.0,5.0,2006.0,1686.0,1.0,3.0,332200
6373.0,9.0,5.0,2006.0,1666.0,2.0,2.0,310090
3136.0,7.0,,2003.0,1405.0,2.0,2.0,171750
10237.0,6.0,5.0,2005.0,1316.0,3.0,2.0,169990
10237.0,6.0,5.0,2005.0,1456.0,3.0,2.0,170440
10237.0,7.0,5.0,2006.0,1492.0,3.0,2.0,169985
17104.0,7.0,5.0,2006.0,1496.0,3.0,2.0,179665
14054.0,7.0,5.0,2006.0,1863.0,4.0,3.0,219210
,6.0,5.0,2006.0,1326.0,3.0,2.0,174190
15578.0,6.0,5.0,2006.0,1456.0,3.0,2.0,172785
11631.0,8.0,5.0,2004.0,2373.0,4.0,3.0,258000
9073.0,7.0,5.0,2006.0,1492.0,3.0,2.0,185101
3087.0,7.0,5.0,2006.0,1364.0,2.0,2.0,210250
3196.0,7.0,5.0,2003.0,1557.0,,2.0,234000
3196.0,8.0,5.0,2003.0,1456.0,2.0,2.0,215000
2938.0,7.0,5.0,2002.0,1511.0,2.0,2.0,246990
3072.0,7.0,5.0,2004.0,1414.0,,2.0,178740
3072.0,7.0,5.0,2004.0,1548.0,2.0,2.0,225000
3010.0,7.0,5.0,2005.0,1248.0,2.0,2.0,167240
3010.0,7.0,5.0,2005.0,1142.0,2.0,2.0,156820
3013.0,7.0,5.0,2005.0,1506.0,2.0,2.0,213490
3982.0,8.0,5.0,2006.0,1567.0,1.0,3.0,264561
4045.0,7.0,5.0,2006.0,1500.0,2.0,,246578
21930.0,5.0,5.0,2005.0,1838.0,4.0,2.0,192140
7861.0,6.0,5.0,2002.0,1509.0,3.0,2.0,183200
9056.0,8.0,5.0,2004.0,1414.0,3.0,2.0,178000
9171.0,7.0,5.0,2004.0,1598.0,3.0,,201490
11194.0,8.0,5.0,2000.0,1936.0,3.0,2.0,230500
7875.0,7.0,5.0,2003.0,1509.0,3.0,2.0,180000
8121.0,6.0,5.0,2000.0,1664.0,3.0,2.0,172400
8658.0,6.0,5.0,2000.0,1889.0,,2.0,215000
11214.0,7.0,5.0,1998.0,1886.0,4.0,2.0,199900
10852.0,6.0,5.0,2000.0,1671.0,3.0,2.0,173000
12104.0,7.0,5.0,2006.0,2322.0,4.0,3.0,287602
,7.0,,1999.0,2291.0,4.0,2.0,230000
9452.0,8.0,5.0,1997.0,2392.0,3.0,,348000
9660.0,8.0,5.0,1998.0,1976.0,3.0,3.0,286000
9545.0,8.0,5.0,2000.0,2234.0,3.0,3.0,300000
,10.0,5.0,1995.0,3627.0,4.0,3.0,625000
9233.0,9.0,5.0,2000.0,2855.0,,3.0,405000
12011.0,8.0,5.0,1998.0,1924.0,3.0,2.0,280000
12090.0,8.0,5.0,1998.0,2263.0,4.0,2.0,258000
10019.0,8.0,5.0,1995.0,2726.0,4.0,3.0,350000
17242.0,9.0,5.0,1993.0,3500.0,4.0,3.0,584500
10236.0,8.0,5.0,1994.0,2494.0,4.0,3.0,321000
10120.0,8.0,5.0,1994.0,2526.0,4.0,3.0,290000
12585.0,8.0,5.0,1993.0,2799.0,3.0,3.0,315000
12447.0,8.0,5.0,2005.0,1964.0,3.0,2.0,252000
15218.0,8.0,5.0,2006.0,1670.0,2.0,3.0,336820
20896.0,8.0,5.0,2005.0,2097.0,1.0,3.0,423000
10182.0,8.0,5.0,2006.0,1660.0,3.0,2.0,290000
8688.0,,5.0,2005.0,1616.0,3.0,3.0,232000
10936.0,8.0,5.0,2006.0,,3.0,2.0,199000
8640.0,8.0,5.0,2006.0,1278.0,2.0,2.0,198600
13162.0,9.0,5.0,2006.0,2640.0,3.0,3.0,405749
11216.0,8.0,5.0,2006.0,1489.0,3.0,2.0,232600
10728.0,8.0,5.0,2006.0,1939.0,,3.0,266000
8125.0,,5.0,2005.0,1553.0,3.0,,186500
8125.0,6.0,5.0,2005.0,1716.0,3.0,,200825
8125.0,7.0,5.0,2006.0,1576.0,3.0,2.0,197000
7200.0,6.0,5.0,2006.0,1262.0,2.0,2.0,185000
7500.0,7.0,5.0,2005.0,1266.0,3.0,2.0,176000
7200.0,7.0,5.0,2006.0,1301.0,2.0,2.0,187750
7733.0,6.0,5.0,2005.0,1142.0,3.0,0.0,139500
11024.0,7.0,5.0,2005.0,1400.0,3.0,2.0,186800
13072.0,6.0,5.0,2005.0,1131.0,3.0,0.0,132000
13072.0,6.0,5.0,2005.0,1141.0,3.0,,142500
13072.0,6.0,5.0,2004.0,1158.0,3.0,2.0,158000
7800.0,7.0,5.0,2005.0,1686.0,3.0,2.0,184000
7632.0,7.0,5.0,2005.0,1585.0,3.0,2.0,184900
,6.0,5.0,1997.0,1837.0,3.0,2.0,187000
7153.0,6.0,5.0,1992.0,1603.0,3.0,2.0,175900
9370.0,6.0,5.0,1992.0,1731.0,3.0,2.0,248500
7175.0,6.0,5.0,1990.0,1398.0,2.0,2.0,172000
,6.0,5.0,,1217.0,2.0,2.0,151000
9019.0,,5.0,1994.0,1320.0,,2.0,150000
8900.0,4.0,4.0,1966.0,1056.0,2.0,1.0,107000
7800.0,5.0,5.0,1965.0,965.0,3.0,1.0,119900
9100.0,5.0,4.0,1962.0,988.0,3.0,2.0,129500
9100.0,5.0,5.0,1963.0,1728.0,6.0,2.0,125000
8927.0,6.0,6.0,1977.0,1654.0,4.0,2.0,119500
9240.0,5.0,6.0,1962.0,1211.0,2.0,2.0,144000
8471.0,6.0,7.0,1977.0,1212.0,3.0,2.0,151000
9308.0,5.0,5.0,1965.0,984.0,3.0,1.0,126000
8450.0,5.0,6.0,1968.0,909.0,3.0,1.0,116000
8638.0,5.0,6.0,1963.0,925.0,2.0,2.0,133500
13052.0,5.0,6.0,1965.0,1024.0,3.0,1.0,120875
13526.0,5.0,6.0,1965.0,935.0,3.0,1.0,137000
8020.0,5.0,6.0,1964.0,912.0,3.0,0.0,124000
6993.0,5.0,7.0,1961.0,1236.0,3.0,1.0,135000
8789.0,5.0,6.0,1967.0,941.0,3.0,1.0,129200
14330.0,7.0,4.0,1974.0,2646.0,3.0,2.0,260000
16059.0,8.0,5.0,1991.0,,4.0,2.0,260000
11025.0,8.0,5.0,1992.0,2826.0,3.0,3.0,334000
14541.0,8.0,,1993.0,2520.0,5.0,3.0,310000
13346.0,7.0,5.0,1992.0,2295.0,4.0,2.0,268000
12461.0,8.0,5.0,1994.0,1624.0,2.0,3.0,262000
3628.0,7.0,5.0,2004.0,1143.0,1.0,2.0,176400
,8.0,5.0,2005.0,1247.0,1.0,2.0,197000
3180.0,7.0,5.0,2005.0,1200.0,2.0,2.0,151000
2544.0,7.0,5.0,2005.0,1223.0,2.0,2.0,147400
2544.0,,,2005.0,1223.0,2.0,,149900
3180.0,7.0,5.0,2005.0,1200.0,2.0,2.0,144152
2998.0,6.0,5.0,2000.0,1524.0,,2.0,166000
3735.0,,5.0,1999.0,1452.0,3.0,2.0,183900
2651.0,7.0,,2000.0,1382.0,3.0,2.0,165000
4447.0,7.0,5.0,2003.0,1080.0,2.0,2.0,139000
8314.0,7.0,5.0,1997.0,1694.0,3.0,1.0,200000
7180.0,8.0,5.0,2001.0,1568.0,3.0,2.0,221000
9549.0,8.0,5.0,1995.0,1494.0,2.0,2.0,270000
11250.0,6.0,6.0,1977.0,1208.0,3.0,2.0,165000
3760.0,8.0,5.0,1980.0,1235.0,1.0,2.0,214000
3640.0,8.0,5.0,1980.0,1036.0,1.0,2.0,188000
3874.0,8.0,5.0,1980.0,1226.0,1.0,2.0,190000
3876.0,8.0,5.0,1978.0,,1.0,2.0,170000
50271.0,,5.0,1981.0,1842.0,0.0,3.0,385000
13110.0,5.0,6.0,1972.0,1193.0,2.0,2.0,146500
10192.0,7.0,6.0,1968.0,1920.0,4.0,2.0,170000
20781.0,7.0,7.0,1968.0,2156.0,3.0,,262500
11700.0,,6.0,1968.0,1416.0,3.0,2.0,179900
11029.0,6.0,7.0,1968.0,2654.0,4.0,2.0,250000
10400.0,6.0,5.0,1972.0,1790.0,4.0,2.0,165150
10140.0,7.0,6.0,1967.0,,3.0,2.0,164500
9600.0,7.0,5.0,1969.0,1164.0,3.0,2.0,140000
9750.0,5.0,5.0,1967.0,,3.0,1.0,135500
9600.0,5.0,5.0,1968.0,1051.0,3.0,2.0,142000
8640.0,5.0,5.0,1968.0,1770.0,4.0,2.0,155000
9360.0,6.0,7.0,,976.0,2.0,2.0,157500
8400.0,5.0,5.0,,1052.0,3.0,1.0,138500
8400.0,5.0,6.0,1968.0,898.0,3.0,,140000
9759.0,5.0,5.0,1966.0,1051.0,,1.0,124400
9600.0,5.0,7.0,1967.0,1141.0,3.0,,158000
9230.0,5.0,8.0,1965.0,,1.0,2.0,146000
14803.0,6.0,5.0,1971.0,,,2.0,190000
10659.0,5.0,6.0,1961.0,1050.0,3.0,1.0,136500
9100.0,5.0,5.0,1958.0,864.0,3.0,2.0,129900
8393.0,5.0,5.0,1959.0,1712.0,,2.0,145000
8800.0,6.0,7.0,1965.0,1565.0,3.0,1.0,185900
8800.0,6.0,6.0,1964.0,1251.0,3.0,1.0,160000
10368.0,6.0,6.0,1964.0,1488.0,3.0,2.0,167000
9350.0,5.0,6.0,1964.0,1440.0,4.0,2.0,157500
10382.0,6.0,5.0,1958.0,1095.0,2.0,1.0,140000
8973.0,5.0,,,1053.0,3.0,2.0,150000
10800.0,5.0,7.0,1960.0,1248.0,3.0,1.0,151500
8550.0,6.0,8.0,1934.0,816.0,2.0,1.0,129800
11425.0,5.0,6.0,1954.0,1008.0,2.0,1.0,137000
9724.0,,7.0,1947.0,1043.0,2.0,,137000
4712.0,4.0,7.0,1946.0,1230.0,3.0,1.0,121600
5900.0,4.0,,1923.0,869.0,2.0,0.0,85500
